We have attempted to match the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-2.rexsj to the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-3.rexsj. 
384/418 components and 433/492 relations from the first data model were matched. 
384/427 components and 433/501 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID  	Type                                  	|	ID  	Type                                  
2050	rolling_element                       	|	2050	rolling_element                       
2051	rolling_element                       	|	2051	rolling_element                       
2052	rolling_element                       	|	2052	rolling_element                       
2053	rolling_element                       	|	2053	rolling_element                       
2054	rolling_element                       	|	2054	rolling_element                       
2055	rolling_element                       	|	2055	rolling_element                       
2056	rolling_element                       	|	2056	rolling_element                       
2057	rolling_element                       	|	2057	rolling_element                       
2058	rolling_element                       	|	2058	rolling_element                       
2059	rolling_element                       	|	2059	rolling_element                       
2060	rolling_element                       	|	2060	rolling_element                       
2061	rolling_element                       	|	2061	rolling_element                       
2062	rolling_element                       	|	2062	rolling_element                       
2063	rolling_element                       	|	2063	rolling_element                       
2064	rolling_element                       	|	2064	rolling_element                       
2065	rolling_element                       	|	2065	rolling_element                       
2066	rolling_element                       	|	2066	rolling_element                       
2067	rolling_element                       	|	2067	rolling_element                       
2068	rolling_element                       	|	2068	rolling_element                       
2069	rolling_element                       	|	2069	rolling_element                       
2070	rolling_element                       	|	2070	rolling_element                       
2071	rolling_element                       	|	2071	rolling_element                       
2072	rolling_element                       	|	2072	rolling_element                       
2073	rolling_element                       	|	2073	rolling_element                       
2074	rolling_element                       	|	2074	rolling_element                       
2075	rolling_element                       	|	2075	rolling_element                       
2076	rolling_element                       	|	2076	rolling_element                       
2077	rolling_element                       	|	2077	rolling_element                       
2078	rolling_element                       	|	2078	rolling_element                       
2079	rolling_element                       	|	2079	rolling_element                       
2080	rolling_element                       	|	2080	rolling_element                       
2081	rolling_element                       	|	2081	rolling_element                       
2082	rolling_element                       	|	2082	rolling_element                       
2083	rolling_element                       	|	2083	rolling_element                       
2084	rolling_element                       	|	2084	rolling_element                       
2085	rolling_element                       	|	2085	rolling_element                       
2086	rolling_element                       	|	2086	rolling_element                       
2087	rolling_element                       	|	2087	rolling_element                       
2088	rolling_element                       	|	2088	rolling_element                       
2089	rolling_element                       	|	2089	rolling_element                       
2090	rolling_element                       	|	2090	rolling_element                       
2091	rolling_element                       	|	2091	rolling_element                       
2092	rolling_element                       	|	2092	rolling_element                       
2093	rolling_element                       	|	2093	rolling_element                       
2094	rolling_element                       	|	2094	rolling_element                       
2095	rolling_element                       	|	2095	rolling_element                       
2096	rolling_element                       	|	2096	rolling_element                       
2097	rolling_element                       	|	2097	rolling_element                       
2098	rolling_element                       	|	2098	rolling_element                       
2099	rolling_element                       	|	2099	rolling_element                       
2100	rolling_element                       	|	2100	rolling_element                       
2101	rolling_element                       	|	2101	rolling_element                       
2102	rolling_element                       	|	2102	rolling_element                       
2103	rolling_element                       	|	2103	rolling_element                       
2104	rolling_element                       	|	2104	rolling_element                       
2105	rolling_element                       	|	2105	rolling_element                       
2106	rolling_element                       	|	2106	rolling_element                       
2107	rolling_element                       	|	2107	rolling_element                       
2108	rolling_element                       	|	2108	rolling_element                       
2109	rolling_element                       	|	2109	rolling_element                       
2110	rolling_element                       	|	2110	rolling_element                       
2111	rolling_element                       	|	2111	rolling_element                       
2112	rolling_element                       	|	2112	rolling_element                       
2113	rolling_element                       	|	2113	rolling_element                       
2114	rolling_element                       	|	2114	rolling_element                       
2115	rolling_element                       	|	2115	rolling_element                       
2116	rolling_element                       	|	2116	rolling_element                       
2117	rolling_element                       	|	2117	rolling_element                       
