We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
348	rolling_element                        	|	713	rolling_element                        
349	rolling_element                        	|	714	rolling_element                        
350	rolling_element                        	|	715	rolling_element                        
351	rolling_element                        	|	716	rolling_element                        
352	rolling_element                        	|	717	rolling_element                        
353	rolling_element                        	|	718	rolling_element                        
354	rolling_element                        	|	719	rolling_element                        
355	rolling_element                        	|	720	rolling_element                        
356	rolling_element                        	|	721	rolling_element                        
357	rolling_element                        	|	722	rolling_element                        
358	rolling_element                        	|	723	rolling_element                        
359	rolling_element                        	|	724	rolling_element                        
360	rolling_element                        	|	725	rolling_element                        
361	rolling_element                        	|	726	rolling_element                        
362	rolling_element                        	|	727	rolling_element                        
363	rolling_element                        	|	728	rolling_element                        
364	rolling_element                        	|	729	rolling_element                        
365	rolling_element                        	|	730	rolling_element                        
366	rolling_element                        	|	731	rolling_element                        
367	rolling_element                        	|	732	rolling_element                        
368	rolling_element                        	|	733	rolling_element                        
369	rolling_element                        	|	734	rolling_element                        
370	rolling_element                        	|	735	rolling_element                        
371	rolling_element                        	|	736	rolling_element                        
372	rolling_element                        	|	737	rolling_element                        
373	rolling_element                        	|	738	rolling_element                        
374	rolling_element                        	|	739	rolling_element                        
375	rolling_element                        	|	740	rolling_element                        
376	rolling_element                        	|	741	rolling_element                        
377	rolling_element                        	|	742	rolling_element                        
378	rolling_element                        	|	743	rolling_element                        
379	rolling_element                        	|	744	rolling_element                        
380	rolling_element                        	|	745	rolling_element                        
381	rolling_element                        	|	746	rolling_element                        
382	rolling_element                        	|	747	rolling_element                        
383	rolling_element                        	|	748	rolling_element                        
384	rolling_element                        	|	749	rolling_element                        
385	rolling_element                        	|	750	rolling_element                        
386	rolling_element                        	|	751	rolling_element                        
387	rolling_element                        	|	752	rolling_element                        
388	rolling_element                        	|	753	rolling_element                        
389	rolling_element                        	|	754	rolling_element                        
390	rolling_element                        	|	755	rolling_element                        
391	rolling_element                        	|	756	rolling_element                        
392	rolling_element                        	|	757	rolling_element                        
393	rolling_element                        	|	758	rolling_element                        
394	rolling_element                        	|	759	rolling_element                        
395	rolling_element                        	|	760	rolling_element                        
396	rolling_element                        	|	761	rolling_element                        
397	rolling_element                        	|	762	rolling_element                        
398	rolling_element                        	|	763	rolling_element                        
399	rolling_element                        	|	764	rolling_element                        
400	rolling_element                        	|	765	rolling_element                        
401	rolling_element                        	|	766	rolling_element                        
402	rolling_element                        	|	767	rolling_element                        
403	rolling_element                        	|	768	rolling_element                        
404	rolling_element                        	|	769	rolling_element                        
405	rolling_element                        	|	770	rolling_element                        
406	rolling_element                        	|	771	rolling_element                        
407	rolling_element                        	|	772	rolling_element                        
408	rolling_element                        	|	773	rolling_element                        
409	rolling_element                        	|	774	rolling_element                        
410	rolling_element                        	|	775	rolling_element                        
411	rolling_element                        	|	776	rolling_element                        
412	rolling_element                        	|	777	rolling_element                        
413	rolling_element                        	|	778	rolling_element                        
414	rolling_element                        	|	779	rolling_element                        
415	rolling_element                        	|	780	rolling_element                        
416	rolling_element                        	|	781	rolling_element                        
417	rolling_element                        	|	782	rolling_element                        
418	rolling_element                        	|	783	rolling_element                        
419	rolling_element                        	|	784	rolling_element                        
420	rolling_element                        	|	785	rolling_element                        
421	rolling_element                        	|	786	rolling_element                        
422	rolling_element                        	|	787	rolling_element                        
423	rolling_element                        	|	788	rolling_element                        
424	rolling_element                        	|	789	rolling_element                        
425	rolling_element                        	|	790	rolling_element                        
426	rolling_element                        	|	791	rolling_element                        
427	rolling_element                        	|	792	rolling_element                        
428	rolling_element                        	|	793	rolling_element                        
429	rolling_element                        	|	794	rolling_element                        
430	rolling_element                        	|	795	rolling_element                        
431	rolling_element                        	|	796	rolling_element                        
432	rolling_element                        	|	797	rolling_element                        
433	rolling_element                        	|	798	rolling_element                        
434	rolling_element                        	|	799	rolling_element                        
435	rolling_element                        	|	800	rolling_element                        
436	rolling_element                        	|	801	rolling_element                        
437	rolling_element                        	|	802	rolling_element                        
438	rolling_element                        	|	803	rolling_element                        
439	rolling_element                        	|	804	rolling_element                        
440	rolling_element                        	|	805	rolling_element                        
441	rolling_element                        	|	806	rolling_element                        
442	rolling_element                        	|	807	rolling_element                        
443	rolling_element                        	|	808	rolling_element                        
444	rolling_element                        	|	809	rolling_element                        
445	rolling_element                        	|	810	rolling_element                        
446	rolling_element                        	|	811	rolling_element                        
447	rolling_element                        	|	812	rolling_element                        
448	rolling_element                        	|	813	rolling_element                        
449	rolling_element                        	|	814	rolling_element                        
450	rolling_element                        	|	815	rolling_element                        
451	rolling_element                        	|	816	rolling_element                        
452	rolling_element                        	|	817	rolling_element                        
453	rolling_element                        	|	818	rolling_element                        
454	rolling_element                        	|	819	rolling_element                        
455	rolling_element                        	|	820	rolling_element                        
456	rolling_element                        	|	821	rolling_element                        
457	rolling_element                        	|	822	rolling_element                        
458	rolling_element                        	|	823	rolling_element                        
459	rolling_element                        	|	824	rolling_element                        
460	rolling_element                        	|	825	rolling_element                        
461	rolling_element                        	|	826	rolling_element                        
462	rolling_element                        	|	827	rolling_element                        
463	rolling_element                        	|	828	rolling_element                        
